"species","term_lab","mean_est","median_est","lower_95","upper_95","effect_cat"
"Acmispon.americanus","Temperature",-0.0554141318251097,-0.0571118343824818,-0.128177901231733,0.0170619709427356,"Negative (90–95%)"
"Acmispon.americanus","Precipitation",0.0492034427029338,0.0492937897698562,-0.0205724372194189,0.118482116100307,"Positive (90–95%)"
"Acmispon.americanus","Latitude",0.152961076511459,0.154701494585721,-0.0244720328655055,0.322129300337046,"Positive (>95%)"
"Acmispon.americanus","Elevation",-0.0238662592707485,-0.0207908035247538,-0.147905204451894,0.0831999989590664,"Negative (<90%)"
"Acmispon.americanus","Temperature × Precipitation",-0.0513773892287433,-0.0479190014697528,-0.163445413661878,0.0404016781412637,"Negative (<90%)"
"Acmispon.americanus","Temperature × Elevation",-0.0115287209244484,-0.0129108966762313,-0.0510007574377321,0.0329282479146601,"Negative (<90%)"
"Acmispon.americanus","Latitude × Elevation",0.0299148195981628,0.0305186288485519,-0.0758972400695459,0.137568767575943,"Positive (<90%)"
"Acmispon.americanus","Latitude × Precipitation",0.0424911540174112,0.0417909354288581,-0.0553754956239496,0.143957795261716,"Positive (<90%)"
"Acmispon.americanus","Elevation × Precipitation",0.0110300771229737,0.0104680512824311,-0.0637397142975495,0.0861444031002516,"Positive (<90%)"
"Adelinia.grandis","Temperature",-0.0764765064395401,-0.0738716661829644,-0.144200027393538,-0.0179033620189714,"Negative (>95%)"
"Adelinia.grandis","Precipitation",0.0371608675889306,0.0366694208017664,-0.0267277001077989,0.0999933087610751,"Positive (<90%)"
"Adelinia.grandis","Latitude",0.105172653125386,0.105398514769871,-0.0578214391823592,0.262331884869487,"Positive (90–95%)"
"Adelinia.grandis","Elevation",0.020965378622505,0.0208201608589366,-0.0783951078893796,0.120073924334767,"Positive (<90%)"
"Adelinia.grandis","Temperature × Precipitation",0.00990349100313954,0.00829841548958899,-0.0660907538268679,0.0912634114868874,"Positive (<90%)"
"Adelinia.grandis","Temperature × Elevation",-0.0202766268778562,-0.0189263186480493,-0.0632387088784548,0.0160414024356784,"Negative (<90%)"
"Adelinia.grandis","Latitude × Elevation",0.0327431084297605,0.0338366088994407,-0.0681270264413595,0.12785461440267,"Positive (<90%)"
